t,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
199,0.503575085174637,0.0011604225355200456,0.06892391984651976,0.0,0.0,0.0007236961917516347,0.0001046069229156005,0.051650427378477866,0.01865364209238063,0.028702964572232276,0.0,0.0,3.9383988874724435e-05,1.5173690085794196e-05,0.0037317694963304856,0.06027197111955916,0.007401284654805054,0.0,0.0,3.8271365469719416e-05,9.180761442576594e-06,0.11107860793237996,0.00029217233620006713,0.00020846003762589095
200,0.5033143710209063,0.0011597975492961515,0.06893949542504896,0.0,0.0,0.0007238749652389849,0.00010483605233998945,0.051679938671982104,0.01863656302657361,0.02868695449848628,0.0,0.0,3.948660905528761e-05,1.520564625933317e-05,0.0037270980866408684,0.060302233799639095,0.007407804441262582,0.0,0.0,3.8309300714182324e-05,9.199772578454283e-06,0.11104927951131394,0.0002922685144516635,0.00020852865918742316
201,0.5030543314921873,0.001159189573931095,0.06895494157715605,0.0,0.0,0.0007240544299185452,0.00010506476139766026,0.05170895154235004,0.018619733097009167,0.02867119584048755,0.0,0.0,3.958896652544533e-05,1.5237571759020952e-05,0.0037224588576606804,0.06033249785873298,0.007414155900961875,0.0,0.0,3.8347285802202004e-05,9.218660124400465e-06,0.11101995873446194,0.00029236466579402596,0.00020859726154967055
202,0.5027949665884798,0.0011585986094248767,0.06897025830284102,0.0,0.0,0.0007242345857903156,0.00010529305008861293,0.05173746598958169,0.01860315230368731,0.028655688598236084,0.0,0.0,3.9691061285197616e-05,1.526946658485754e-05,0.003717851809389922,0.06036276329684081,0.007420339033902933,0.0,0.0,3.838532073377845e-05,9.237424080415141e-06,0.11099064560182396,0.0002924607902271546,0.00020866584471263312
203,0.5025362733727966,0.0011580226915209489,0.06898544692820674,0.0,0.0,0.0007244154293865706,0.00010552092115351206,0.0517654830633992,0.018586820158971513,0.028640432203232733,0.0,0.0,3.9792893649806344e-05,1.5301331021247198e-05,0.00371327746539387,0.060393029965291056,0.007426354439032426,0.0,0.0,3.8423405403708346e-05,9.256064699692028e-06,0.11096134011387469,0.0002925568877527257,0.00020873440867750687
204,0.5022782446229491,0.0011574571905072595,0.06900051056333999,0.0,0.0,0.0007245969522496657,0.00010574838120148905,0.05179300546185816,0.01857073540273101,0.02862542520122977,0.0,0.0,3.989446444062488e-05,1.5333165774144968e-05,0.003708737067021334,0.06042329748475974,0.007432203646798689,0.0,0.0,3.846153954398109e-05,9.274582626041177e-06,0.11093204227183283,0.00029265295837497244,0.00020880295344731216
205,0.5020208726663504,0.0011569033661532981,0.06901544786330502,0.0,0.0,0.0007247791475409429,0.00010597543323880712,0.05182003964876276,0.018554894816153973,0.02861066431289108,0.0,0.0,3.999577595115528e-05,1.536497179666556e-05,0.003704230511717854,0.06045356502904334,0.007437890058437775,0.0,0.0,3.849972258295047e-05,9.29297919657111e-06,0.11090275207857757,0.0002927490021018173,0.00020887147902770144
206,0.5017641515253134,0.0011563621608394546,0.06903025781655533,0.0,0.0,0.000724962009915782,0.00010620207963284647,0.05184659063721633,0.018539295901039473,0.02859614699665911,0.0,0.0,4.009682996030347e-05,1.5396749829635004e-05,0.003699757723985063,0.060483831952382834,0.00744341631266547,0.0,0.0,3.853795407365978e-05,9.311255452684508e-06,0.11087346953635303,0.0002928450189394396,0.00020893998542308363
207,0.5015080727023821,0.0011558344121204015,0.06904493937708266,0.0,0.0,0.0007251455315958929,0.00010642832407479516,0.05187266526103138,0.018523935254102477,0.028581869785485374,0.0,0.0,4.019762888350397e-05,1.5428500908711843e-05,0.003695318702547409,0.06051409736143753,0.007448786016334001,0.0,0.0,3.8576233397052625e-05,9.32941282951078e-06,0.11084419464824309,0.0002929410088964046,0.00020900847263956995
208,0.5012526281750775,0.0011553199857710541,0.06905949226388254,0.0,0.0,0.0007253297049083036,0.00010665417065328828,0.0518982694338688,0.018508809940656117,0.028567829668448484,0.0,0.0,4.029817478982921e-05,1.54602259807153e-05,0.0036909136528726245,0.06054436046948401,0.007454002307593991,0.0,0.0,3.8614560006647425e-05,9.347452589638749e-06,0.11081492741693368,0.00029303697198033714,0.00020907694068260043
209,0.500997811173829,0.0011548186767404444,0.06907391631693077,0.0,0.0,0.000725514523341692,0.00010687962287917732,0.05192340809227456,0.01849391750923052,0.028554024133760944,0.0,0.0,4.039846940504307e-05,1.5491925841092768e-05,0.003686542764097012,0.06057462061323094,0.007459067808487589,0.0,0.0,3.865293344149198e-05,9.365375793352863e-06,0.11078566784468152,0.00029313290819765416,0.00020914538955675363
210,0.5007436124221305,0.0011543301402984125,0.06908821139471846,0.0,0.0,0.0007256999779341507,0.00010710468560858567,0.05194808796321978,0.0184792546083266,0.02854044976950261,0.0,0.0,4.049851508277387e-05,1.5523601575934995e-05,0.003682206289846439,0.06060487686658454,0.007463986095721456,0.0,0.0,3.8691353057613e-05,9.38318390406101e-06,0.11075641593461648,0.00029322881755723814,0.0002092138192683669
211,0.5004900254589578,0.0011538542136585292,0.06910237736628519,0.0,0.0,0.0007258860624568003,0.00010732936217594994,0.051972313776533226,0.018464818870268636,0.02852710418790477,0.0,0.0,4.05983134832128e-05,1.55552539423578e-05,0.0036779043715972383,0.060635128560847754,0.007468759684108177,0.0,0.0,3.8729818389833794e-05,9.400877963872818e-06,0.11072717168898381,0.0002933247000654255,0.0002092822298219613
212,0.5002370424622217,0.0011533907270400295,0.06911641406859619,0.0,0.0,0.000726072769369001,0.00010755365660186639,0.05199609127414824,0.01845060741444108,0.02851398449654978,0.0,0.0,4.069786662462798e-05,1.558688385696153e-05,0.0036736371636863197,0.06066537487329072,0.007473391626531146,0.0,0.0,3.876832886562432e-05,9.41845924637305e-06,0.11069793511053529,0.0002934205557299714,0.00020935062122306986
213,0.4999846590785243,0.0011529395959529738,0.06913032148861678,0.0,0.0,0.0007262600944262318,0.00010777757112510547,0.05201942365755745,0.01843661860521998,0.02850108911214969,0.0,0.0,4.079717564434646e-05,1.5618491827126848e-05,0.0036694046941738927,0.060695615286351465,0.007477883624575107,0.0,0.0,3.8806884123196076e-05,9.435928508996407e-06,0.11066870620093484,0.00029351638455557457,0.00020941899347504516
214,0.49973286631016717,0.0011525006306394652,0.069144099481847,0.0,0.0,0.0007264480289280879,0.00010800111037114237,0.05204231753488712,0.018422849111099565,0.028488414722248796,0.0,0.0,4.089624287175441e-05,1.5650078905687296e-05,0.0036652071085584103,0.06072584882059912,0.007482239191335031,0.0,0.0,3.884548348007389e-05,9.453287243668098e-06,0.11063948496342119,0.0002936121865513677,0.00020948734658440314
215,0.49948165562352637,0.0011520736492776386,0.06915774789685873,0.0,0.0,0.0007266365646317459,0.00010822427872668047,0.052064779172360916,0.018409295778401946,0.028475958180334875,0.0,0.0,4.099507051349372e-05,1.5681646091684278e-05,0.0036610445555381207,0.06075607455816255,0.007486461658248787,0.0,0.0,3.888412629696796e-05,9.47053685636605e-06,0.11061027140104147,0.0002937079617259414,0.00020955568055727316
216,0.4992310184849779,0.0011516584700456292,0.06917126658222392,0.0,0.0,0.000726825693294382,0.00010844708057842314,0.052086814836202484,0.01839595545344923,0.02846371633989569,0.0,0.0,4.10936607762063e-05,1.571319438415919e-05,0.0036569171838112735,0.06078629158117061,0.007490554356754247,0.0,0.0,3.892281193458844e-05,9.487678753068186e-06,0.11058106551684291,0.0002938037100878864,0.0002096239953997845
217,0.4989809463608978,0.0011512549111215723,0.06918465538651447,0.0,0.0,0.0007270154066731728,0.00010866952031307374,0.052108430792635496,0.018382824982563536,0.028451686054419008,0.0,0.0,4.119201586653405e-05,1.5744724782153433e-05,0.0036528251420761167,0.06081649897175215,0.00749452061828928,0.0,0.0,3.896153975364553e-05,9.504714339752437e-06,0.11055186731387265,0.00029389943164579357,0.00020969229111806654
218,0.49873143253895985,0.0011508628423947162,0.06919791431124374,0.0,0.0,0.0007272056982193132,0.00010889160138318678,0.05212963198014774,0.018369901840184923,0.0284398648841021,0.0,0.0,4.1290137542148196e-05,1.5776238060103774e-05,0.0036487684637260343,0.060846695922809835,0.007498363058215801,0.0,0.0,3.9000309189282744e-05,9.52164479145546e-06,0.11052267679471142,0.00029399512640701107,0.00020976056771736224
219,0.4984824723951002,0.0011504821930451966,0.06921104353328458,0.0,0.0,0.000727396563326325,0.00010911332617024122,0.05215042181487265,0.01835718422094045,0.02842825119944066,0.0,0.0,4.1388027045939575e-05,1.580773473491997e-05,0.0036447470499482476,0.060876881754257296,0.007502083470857898,0.0,0.0,3.903911976198737e-05,9.53847101842145e-06,0.11049349396140519,0.0002940907943774631,0.00020982882520189825
220,0.4982340590284641,0.0011501128276094773,0.06922404303831892,0.0,0.0,0.0007275879952700498,0.00010933469822348834,0.052170805372736266,0.018344669534251654,0.028416842487478174,0.0,0.0,4.148568618205382e-05,1.583921560428833e-05,0.0036407609460717195,0.06090705564753065,0.007505684545700824,0.0,0.0,3.907797089919811e-05,9.555194219592544e-06,0.11046431881658299,0.0002941864355646266,0.00020989706357700928
221,0.4979861854999308,0.001149754609537546,0.06923691280881525,0.0,0.0,0.0007277799872907372,0.00010955572111180637,0.05219078775756098,0.01833235517634303,0.028405636220409817,0.0,0.0,4.158311676406968e-05,1.5870681470614235e-05,0.003636810199848024,0.06093721678173859,0.0075091689872749294,0.0,0.0,3.911686202678977e-05,9.571815598763065e-06,0.11043515136288364,0.0002942820499760047,0.00020996528284804872
222,0.49773884487037917,0.0011494074022793915,0.06924965282724212,0.0,0.0,0.000727972532628637,0.00010977639840407353,0.0522103740731692,0.018320238543439046,0.028394629870430763,0.0,0.0,4.1680320605565886e-05,1.5902133136303043e-05,0.003632894859028736,0.06096736433598983,0.007512539500110567,0.0,0.0,3.915579257063717e-05,9.588336359727337e-06,0.11040599160294594,0.0002943776376191005,0.00021003348302036984
223,0.49749203029323275,0.0011490710743872743,0.0692622630944067,0.0,0.0,0.0007281656246040326,0.00010999673362104208,0.052229569357849476,0.018308317059587433,0.028383820947786065,0.0,0.0,4.17772994999651e-05,1.5933571391053685e-05,0.003629014957913526,0.06099749748755385,0.007515798750992195,0.0,0.0,3.919476195475826e-05,9.604757700748345e-06,0.11037683953939761,0.00029447319850141486,0.0002101016640993245
224,0.49724573600054256,0.0011487455538817908,0.06927474382485783,0.0,0.0,0.0007283592574700262,0.00011021672972254357,0.052248377886076315,0.018296588473123203,0.028373207406202212,0.0,0.0,4.1874055005765404e-05,1.5964996876468145e-05,0.003625170374016583,0.0610276153922635,0.007518948966765928,0.0,0.0,3.923376958152865e-05,9.621080755619909e-06,0.11034769517473654,0.0002945687326304234,0.00021016982609024633
225,0.49699995578798817,0.001148430744724914,0.06928709514667265,0.0,0.0,0.0007285534251023372,0.00011043638989533666,0.052266804241334265,0.01828505040118708,0.028362787019989993,0.0,0.0,4.197058877650642e-05,1.5996410294062787e-05,0.003621361048281529,0.0610577172146241,0.007521992552260171,0.0,0.0,3.927281486207962e-05,9.637306684217607e-06,0.11031855851151315,0.00029466424001361194,0.00021023796899847637
226,0.49675468320205046,0.0011481265371394715,0.06929931713854691,0.0,0.0,0.000728748121161173,0.00011065571745577126,0.052284853183574134,0.018273700385998737,0.02835255746100137,0.0,0.0,4.206690252000308e-05,1.6027812379569255e-05,0.003617586957874602,0.06108780212409351,0.007524932013943599,0.0,0.0,3.9311897212542526e-05,9.653436661311534e-06,0.11028942955230783,0.0002947597206584722,0.00021030609282935982
227,0.4965099117892102,0.0011478328213482896,0.0693114098791763,0.0,0.0,0.0007289433393067411,0.0001108747157201972,0.05230252947274673,0.018262535969777848,0.0283425164010883,0.0,0.0,4.2162997944070344e-05,1.6059203868719188e-05,0.003613848079962042,0.0611178692901296,0.007527769858284885,0.0,0.0,3.935101604904875e-05,9.669471861671779e-06,0.11026030829970099,0.0002948551745724959,0.00021037419758824184
228,0.49626563509594834,0.0011475494875741949,0.06932337344725661,0.0,0.0,0.0007291390731992491,0.0001110933880049644,0.05231983786880286,0.01825155469474409,0.02833266151210274,0.0,0.0,4.225887675652313e-05,1.6090585497244234e-05,0.003610144391710087,0.061147917882190234,0.007530508591752704,0.0,0.0,3.9390170787729656e-05,9.685413460068433e-06,0.110231194756273,0.0002949506017631746,0.0002104422832804677
229,0.49602184716674774,0.001147276441419119,0.06933520801764764,0.0,0.0,0.0007293353169287791,0.00011131173737090788,0.052336782776063726,0.01824075426876477,0.028322990657701292,0.0,0.0,4.235454055607934e-05,1.612195793509453e-05,0.0036064758142515833,0.06117794707565895,0.0075331505000220305,0.0,0.0,3.9429360844560705e-05,9.70126258881976e-06,0.11020208892447836,0.00029504600223798707,0.0002105103499113732
230,0.49577854263374554,0.0011470136066326962,0.06934691387868509,0.0,0.0,0.0007295320650926757,0.00011152976657734923,0.05235336817919936,0.018230132595175298,0.0283135019278745,0.0,0.0,4.244999081271983e-05,1.615332177459653e-05,0.0036028422025986624,0.06120795605291168,0.007535697608226117,0.0,0.0,3.9468585635333416e-05,9.717020330149875e-06,0.11017299080662298,0.00029514137600439663,0.0002105783974862834
231,0.4955357154963397,0.0011467608874245606,0.0693584911965229,0.0,0.0,0.0007297293117421037,0.0001117474787082557,0.052369598514726744,0.018219687366846614,0.028304193168914544,0.0,0.0,4.254522913503923e-05,1.6184677691655695e-05,0.0035992434829569724,0.06123794398879551,0.007538152222028783,0.0,0.0,3.950784457603735e-05,9.732687820220284e-06,0.11014390040517272,0.00029523672306988315,0.00021064642601053502
232,0.4952933597425008,0.0011465181876514565,0.0693699401351084,0.0,0.0,0.0007299270509183641,0.0001119648768534576,0.05238547822732317,0.018209416272848705,0.028295062222712455,0.0,0.0,4.2640257134135536e-05,1.6216026363686908e-05,0.0035956795828179055,0.06126791005802151,0.007540516652160189,0.0,0.0,3.954713708266568e-05,9.748266196166588e-06,0.11011481772259636,0.00029533204344192674,0.00021071443548946502
233,0.4950514693601999,0.001146285411170128,0.06938126085838892,0.0,0.0,0.0007301252766627581,0.00011218196410278525,0.052401011761665936,0.018199317002251553,0.028286106931159252,0.0,0.0,4.273507642110675e-05,1.624736846810506e-05,0.0035921504296728543,0.06129785343530081,0.007542793209350497,0.0,0.0,3.958646257121157e-05,9.763756595124393e-06,0.11008574276136268,0.00029542733712800766,0.00021078242592841034
234,0.4948100384021501,0.0011460624555863087,0.06939245354920212,0.0,0.0,0.0007303239830693966,0.0001123987435185298,0.05241620351159872,0.018189387268435334,0.028277325162928163,0.0,0.0,4.282968859113952e-05,1.627870467299583e-05,0.0035886559460927385,0.06132777329720143,0.007544984172344489,0.0,0.0,3.9625820458271595e-05,9.77916014744857e-06,0.11005667552391862,0.00029552260413560395,0.00021085039733270664
235,0.49456906171015086,0.001145849142318007,0.0694035186206221,0.0,0.0,0.0007305231648760425,0.00011261521782733334,0.05243105725140218,0.018179625081074405,0.028268715113115555,0.0,0.0,4.292409504549219e-05,1.6310035532739956e-05,0.0035851959946774335,0.06135766884292414,0.007547091430047086,0.0,0.0,3.9665210167797134e-05,9.794477900849993e-06,0.11002761601244508,0.0002956178444721702,0.00021091834970767245
236,0.4943285338433425,0.00114564532007449,0.06941445640324982,0.0,0.0,0.0007307228165898958,0.00011283138987607105,0.05244557697729107,0.01817002834370738,0.02826027485988954,0.0,0.0,4.30182972548903e-05,1.6341361642448506e-05,0.003581770459509086,0.061387539263562406,0.007549117011008022,0.0,0.0,3.9704631121104973e-05,9.809710932643505e-06,0.10999856422921828,0.0002957130581451694,0.00021098628305863255
237,0.49408844918142547,0.0011454508548902843,0.06942526717532992,0.0,0.0,0.0007309229325717886,0.00011304726258794546,0.05245976682637018,0.018160594892494903,0.028252002407188864,0.0,0.0,4.311229673415912e-05,1.63726836230893e-05,0.003578379238307391,0.06141738374506298,0.007551063032427491,0.0,0.0,3.9744082737839425e-05,9.824860338937371e-06,0.10996952017657491,0.0002958082451620699,0.00021105419739091545
238,0.4938488021041001,0.001145265612799917,0.06943595121510705,0.0,0.0,0.0007311235071825532,0.00011326283888615912,0.0524736309357443,0.018151322563597628,0.02824389575895228,0.0,0.0,4.3206094998123916e-05,1.6404002095630165e-05,0.003575022228792045,0.06144720147337261,0.0075529316115056835,0.0,0.0,3.978356443764481e-05,9.839927215839864e-06,0.10994048385685168,0.00029590340553033997,0.00021112209270984976
239,0.4936095870742472,0.001145089443425754,0.0694465088302745,0.0,0.0,0.0007313245348476436,0.00011347812166421404,0.0524871733727791,0.018142209228147403,0.028235952954238343,0.0,0.0,4.3299693539477014e-05,1.6435317668843292e-05,0.00357169932598699,0.06147699163919219,0.007554724820183732,0.0,0.0,3.982307564238151e-05,9.854912648505542e-06,0.10991145527234676,0.00029599853925744524,0.0002111899690207619
240,0.4933707991366164,0.0011449220815828234,0.06945694053452633,0.0,0.0,0.0007315260104445644,0.00011369311360784944,0.052500397716996806,0.018133253001908767,0.02822817227777785,0.0,0.0,4.3393093696084924e-05,1.646663086618921e-05,0.0035684104060586695,0.061506753466479165,0.0075564444138038625,0.0,0.0,3.986261578941201e-05,9.869817645464908e-06,0.10988243442508881,0.000296093646350831,0.00021125782632896414
241,0.4931324330501635,0.001144763318475552,0.06946724674037609,0.0,0.0,0.0007317279286287887,0.00011390781750485051,0.05251330778753151,0.01812445188049113,0.028220551893635867,0.0,0.0,4.3486296881859235e-05,1.6497942253030586e-05,0.00356515535443568,0.061536486162856494,0.007558092303210742,0.0,0.0,3.990218430848468e-05,9.884643252883556e-06,0.10985342131723891,0.0002961887268179527,0.00021132566463977564
242,0.4928944834825668,0.0011446129633181346,0.06947742782802212,0.0,0.0,0.0007319302839848765,0.00011412223617559402,0.05252590748004503,0.018115803821128512,0.028213089927338997,0.0,0.0,4.3579304534999e-05,1.652925240811289e-05,0.0035619340595047827,0.061566188930730216,0.00755967044891375,0.0,0.0,3.994178062691611e-05,9.899390528947054e-06,0.10982441595100036,0.00029628378066626855,0.00021139348395851786
243,0.49265694510150465,0.0011444708253247659,0.06948748417766279,0.0,0.0,0.0007321330710973881,0.00011433637244045673,0.05253820069019919,0.018107306781054912,0.028205784504413845,0.0,0.0,4.367211809370326e-05,1.6560561910181586e-05,0.0035587464096527403,0.061595860972506376,0.007561180811422267,0.0,0.0,3.998140417202288e-05,9.91406053184097e-06,0.10979541832857646,0.00029637880790323707,0.00021146128429051227
244,0.49241981272441504,0.0011443367247865484,0.06949741618760197,0.0,0.0,0.0007323362846848184,0.00011455022903910045,0.05255019121126095,0.018098958768753504,0.02819863380206334,0.0,0.0,4.376473896491793e-05,1.659187131734242e-05,0.003555592281204084,0.06162550149867657,0.007562625282995016,0.0,0.0,4.0021054375016366e-05,9.92865430239749e-06,0.10976642845210903,0.0002964738085363122,0.0002115290656410771
245,0.49218308181204623,0.0011442105295767092,0.06950722433391784,0.0,0.0,0.0007325399200409946,0.00011476380836446647,0.052561882396648336,0.018090758012854126,0.028191636219472026,0.0,0.0,4.385716842133758e-05,1.662318109904083e-05,0.003552471498668653,0.06165510975446488,0.00756400546271221,0.0,0.0,4.006073068383847e-05,9.943172806905336e-06,0.10973744632347544,0.00029656878257292794,0.00021159682801551643
246,0.49194674743221384,0.0011440920785054025,0.06951690904518423,0.0,0.0,0.0007327439721083323,0.00011497711302127232,0.05257327786843829,0.018082702607521435,0.028184790020238496,0.0,0.0,4.394940781765727e-05,1.6654491778875807e-05,0.003549383918204603,0.061684684963880854,0.007565323128726948,0.0,0.0,4.010043253621212e-05,9.957617057184234e-06,0.10970847194471459,0.00029666373002053053,0.000211664571419143
247,0.4917108045860557,0.0011439812054510005,0.06952647074191377,0.0,0.0,0.0007329484357696149,0.00011519014565017232,0.052584381294297114,0.018074790624102388,0.028178093444953436,0.0,0.0,4.404145852248688e-05,1.6685803889635784e-05,0.00354632940134057,0.06171422634733408,0.0075665800895796335,0.0,0.0,4.0140159368126164e-05,9.97198807278018e-06,0.10967950531789275,0.00029675865088656827,0.00021173229585727104
248,0.4914752482747098,0.0011438777442918753,0.06953590984461912,0.0,0.0,0.0007331533059076258,0.0001154029088918208,0.0525951963418911,0.018067020133943932,0.02817154473420753,0.0,0.0,4.413332190443632e-05,1.671711796410919e-05,0.003543307809605188,0.061743733125234186,0.007567778153810671,0.0,0.0,4.017991061556944e-05,9.98628687323917e-06,0.10965054644507621,0.0002968535451784893,0.0002118000013352147
249,0.49124001978709697,0.0011437851335155762,0.06954522870930537,0.0,0.0,0.0007333585236243584,0.00011561543019311144,0.0526057693364326,0.018059366581716224,0.028165121861616016,0.0,0.0,4.4225015619257086e-05,1.67484402040473e-05,0.0035403155803799442,0.061773195088766955,0.0075689395981163796,0.0,0.0,4.021967884378589e-05,1.0000526569311172e-05,0.10962159535231124,0.00029694841299506507,0.00021186768792344574
250,0.4910052539432255,0.001143695748827837,0.06955442179564364,0.0,0.0,0.0007335642242297002,0.00011582764634714662,0.05261599406367748,0.018051886258630405,0.028158875338371383,0.0,0.0,4.431649920322242e-05,1.6779756365371522e-05,0.0035373607970330145,0.06180263562769156,0.007570013320040894,0.0,0.0,4.02594810845828e-05,1.0014677111652315e-05,0.10959265197987662,0.0002970432541100529,0.0002119353554605438
251,0.49077084802954424,0.0011436159488543633,0.06956349306099015,0.0,0.0,0.0007337703047596616,0.00011603960514449402,0.05262595177522632,0.01804453608458649,0.028152766543149632,0.0,0.0,4.4407803645301094e-05,1.6811077294337843e-05,0.0035344371035968213,0.06183203681494012,0.007571038358023774,0.0,0.0,4.029930427944835e-05,1.0028761509520848e-05,0.10956371637345283,0.0002971380686969698,0.00021200300407031036
252,0.49053680204605316,0.001143545733595155,0.06957244250534492,0.0,0.0,0.0007339767652142428,0.00011625130658515362,0.052635642471079123,0.018037316059584484,0.028146795475950764,0.0,0.0,4.4498928945493126e-05,1.6842402990946256e-05,0.003531544500071365,0.06186139865051264,0.007572014712065018,0.0,0.0,4.0339148428382555e-05,1.0042779762916774e-05,0.10953478853303983,0.0002972328567558157,0.00021207063375274534
253,0.49030311599275234,0.0011434851030502123,0.06958127012870793,0.0,0.0,0.0007341836055934437,0.00011646275066912544,0.0526450661512359,0.018030226183624383,0.028140962136774778,0.0,0.0,4.45898751037985e-05,1.6873733455196764e-05,0.0035286829864566455,0.06189072113440912,0.007572942382164627,0.0,0.0,4.037901353138542e-05,1.005673187184009e-05,0.10950586845863765,0.00029732761828659066,0.00021213824450784882
254,0.49006978773907534,0.0011434323061205796,0.06958997726086404,0.0,0.0,0.000734390823124977,0.00011667393965950797,0.05265422340963916,0.018023266191635266,0.028135266192677713,0.0,0.0,4.4680642298199984e-05,1.6905068877787498e-05,0.003525852975917926,0.061920004132298354,0.007573821638896735,0.0,0.0,4.0418899483541346e-05,1.0070618028113903e-05,0.109476956150467,0.0002974223532911981,0.00021220583633697887
255,0.4898368128753348,0.0011433838976564108,0.0695985665407897,0.0,0.0,0.0007345984121281346,0.00011688487811966509,0.05266311558016052,0.018016435474734322,0.028129706909730993,0.0,0.0,4.477123094274967e-05,1.6936409655758956e-05,0.0035230552698413127,0.06194924734169912,0.007574653090545246,0.0,0.0,4.0458806050169907e-05,1.0084438657524747e-05,0.10944805160905104,0.00029751706177377605,0.00021227340924308787
256,0.48960418797216315,0.0011433415572955899,0.06960703726368161,0.0,0.0,0.0007348063695760212,0.00011709556666336595,0.0526717462445983,0.018009732093197905,0.02812428262647137,0.0,0.0,4.486164247084322e-05,1.6967756155009462e-05,0.003520289183562085,0.061978449932402785,0.007575438384653265,0.0,0.0,4.0498732622130365e-05,1.0098194791114147e-05,0.10941915483641171,0.0002976117437423675,0.00021234096323191433
257,0.489371910318244,0.0011433062532802075,0.06961538910058296,0.0,0.0,0.0007350146929605295,0.00011730600601770176,0.05268011802494092,0.01800315463452252,0.02811899211910916,0.0,0.0,4.495187792444216e-05,1.6999108659881624e-05,0.0035175542835965625,0.06200761129711015,0.007576178726153793,0.0,0.0,4.053867875287258e-05,1.0111887186340957e-05,0.10939026583401192,0.0002977063992029415,0.00021240849830771714
258,0.48913997560793676,0.0011432786425542782,0.06962362208749936,0.0,0.0,0.0007352233780172962,0.00011751619792964505,0.05268823457114866,0.017996701151981917,0.02811383366420275,0.0,0.0,4.504193873440859e-05,1.7030467609964734e-05,0.003514850145604962,0.062036730591575905,0.007576875789915049,0.0,0.0,4.057864381916417e-05,1.0125516904773525e-05,0.10936138460384431,0.0002978010281640176,0.00021247601447657482
259,0.48890837961824174,0.0011432585109628643,0.06963173680715483,0.0,0.0,0.0007354324202841165,0.00011772614469336892,0.052696098962937823,0.01799037002475881,0.028108805785470325,0.0,0.0,4.513182608646445e-05,1.7061833424555258e-05,0.0035121766101125383,0.062065807103871544,0.0075775309840422035,0.0,0.0,4.061862729245446e-05,1.013908485078304e-05,0.10933251114753859,0.0002978956306330432,0.00021254351174380094
260,0.4886771187213703,0.0011432456131203175,0.06963973380309071,0.0,0.0,0.0007356418159050102,0.00011793584832170203,0.052703713810755594,0.017984159880878793,0.02810390722967242,0.0,0.0,4.522154098472889e-05,1.7093206462320697e-05,0.003509533557312488,0.06209484022957317,0.0075781454990211175,0.0,0.0,4.0658628723440846e-05,1.0152591792503242e-05,0.1093036454664684,0.0002979902066163795,0.00021261099011393413
261,0.488446187957994,0.0011432396385178771,0.06964761382119174,0.0,0.0,0.0007358515596035003,0.00011814531155168025,0.05271108270060872,0.017978068835202067,0.02809913627564365,0.0,0.0,4.531108481359498e-05,1.7124587210538164e-05,0.0035069208101536553,0.06212382913337218,0.0075787209573833884,0.0,0.0,4.069864748973525e-05,1.0166038789011381e-05,0.10927478756250524,0.0002980847561228907,0.0002126784495932989
262,0.48821558416511457,0.00114324046845845,0.06965537729991017,0.0,0.0,0.0007360616480311377,0.00011835453607653798,0.052718207967873194,0.017972095657923612,0.028094491804612924,0.0,0.0,4.5400458480054044e-05,1.7155975978523738e-05,0.003504338227895426,0.062152773267864676,0.007579258407225317,0.0,0.0,4.0738683182692556e-05,1.0179426531911518e-05,0.10924593743686106,0.00029817927915841565,0.0002127458901860611
263,0.487985302812965,0.001143247976798745,0.06966302484909861,0.0,0.0,0.0007362720763999568,0.00011856352429249944,0.05272509298414573,0.017966238572501604,0.028089972202474986,0.0,0.0,4.5489663297086e-05,1.7187373208027423e-05,0.0035017855928617995,0.062181671840284204,0.007579759355217417,0.0,0.0,4.077873520984357e-05,1.0192756021236966e-05,0.10921709509127897,0.0002982737757314389,0.00021281331189827428
264,0.4877553420532253,0.0011432621259662534,0.06967055675579706,0.0,0.0,0.0007364828427255175,0.00011877227717320153,0.05273173914079014,0.017960496846845295,0.028085576802034135,0.0,0.0,4.5578699818444076e-05,1.7218779071684792e-05,0.003499262798171512,0.06221052451178049,0.007580224389295398,0.0,0.0,4.081880331358187e-05,1.0206027679547556e-05,0.10918826052642555,0.0002983682458458129,0.00021288071473268724
265,0.48752569715196536,0.0011432827932118619,0.06967797368229754,0.0,0.0,0.000736693941983956,0.00011898079722018146,0.05273814997157126,0.017954868619642583,0.028081303910831083,0.0,0.0,4.5667569428049236e-05,1.7250194026181212e-05,0.003496769604538914,0.06223933044381464,0.0075806550665012545,0.0,0.0,4.085888686437655e-05,1.021924256142688e-05,0.10915943374409329,0.00029846268951066,0.00021294809869580844
266,0.48729636367275403,0.001143309860280649,0.06968527624042233,0.0,0.0,0.000736905369474255,0.0001191890867787232,0.05274432878455899,0.017949352148219997,0.028077151944754727,0.0,0.0,4.575627341867986e-05,1.7281618501266353e-05,0.0034943057919001085,0.06226808885410576,0.007581052852245054,0.0,0.0,4.0898985275932226e-05,1.0232401651823406e-05,0.10913061474597234,0.00029855710673443826,0.00021301546379367273
